Fecha;Sorteo;Euros;Numero;Categoria
10/11/2018;90.º DE 2018;1000000;10620;Primer Premio Extraordinario
10/11/2018;90.º DE 2018;250000;73465;Segundo Premio Extraordinario
10/11/2018;90.º DE 2018;50000;3763;Tercer Premio Extraordinario
15/11/2018;91.º DE 2018;300000;117;Primer Premio Ordinario
15/11/2018;91.º DE 2018;60000;57111;Segundo Premio Ordinario
17/11/2018;92.º DE 2018;600000;12531;Primer Premio Ordinario
17/11/2018;92.º DE 2018;120000;58946;Segundo Premio Ordinario
22/11/2018;93.º DE 2018;300000;37198;Primer Premio Ordinario
22/11/2018;93.º DE 2018;60000;76750;Segundo Premio Ordinario
24/11/2018;94.º DE 2018;600000;30962;Primer Premio Ordinario
24/11/2018;94.º DE 2018;120000;98170;Segundo Premio Ordinario
29/11/2018;95.º DE 2018;300000;47820;Primer Premio Ordinario
29/11/2018;95.º DE 2018;60000;60431;Segundo Premio Ordinario
01/12/2018;96.º DE 2018;600000;23206;Primer Premio Ordinario
01/12/2018;96.º DE 2018;120000;84357;Segundo Premio Ordinario
06/12/2018;97.º DE 2018;300000;64686;Primer Premio Ordinario
06/12/2018;97.º DE 2018;60000;20392;Segundo Premio Ordinario
08/12/2018;98.º DE 2018;1000000;92934;Primer Premio Extraordinario
08/12/2018;98.º DE 2018;250000;35874;Segundo Premio Extraordinario
08/12/2018;98.º DE 2018;50000;84176;Tercer Premio Extraordinario
13/12/2018;99.º DE 2018;300000;46751;Primer Premio Ordinario
13/12/2018;99.º DE 2018;60000;3667;Segundo Premio Ordinario
15/12/2018;100.º DE 2018;600000;25609;Primer Premio Ordinario
15/12/2018;100.º DE 2018;120000;49008;Segundo Premio Ordinario
20/12/2018;101.º DE 2018;300000;56806;Primer Premio Ordinario
20/12/2018;101.º DE 2018;60000;20562;Segundo Premio Ordinario
22/12/2018;;4000000;3347;Primer Premio
22/12/2018;;1250000;21015;Segundo Premio
22/12/2018;;500000;4211;Tercer Premio
22/12/2018;;200000;67774;1º Cuarto Premio
22/12/2018;;200000;42206;2º Cuarto Premio
22/12/2018;;60000;7568;1º Quinto Premio
22/12/2018;;60000;68402;2º Quinto Premio
22/12/2018;;60000;29031;3º Quinto Premio
22/12/2018;;60000;20202;4º Quinto Premio
22/12/2018;;60000;47862;5º Quinto Premio
22/12/2018;;60000;63025;6º Quinto Premio
22/12/2018;;60000;2308;7º Quinto Premio
22/12/2018;;60000;18596;8º Quinto Premio
03/01/2019;1.º DE 2019;300000;34989;Primer Premio Ordinario
03/01/2019;1.º DE 2019;60000;65211;Segundo Premio Ordinario
06/01/2019;2.º DE 2019;2000000;37142;Primer Premio Extraordinario
06/01/2019;2.º DE 2019;750000;61776;Segundo Premio Extraordinario
06/01/2019;2.º DE 2019;250000;20148;Tercer Premio Extraordinario
10/01/2019;3.º DE 2019;300000;84091;Primer Premio Ordinario
10/01/2019;3.º DE 2019;60000;55652;Segundo Premio Ordinario
12/01/2019;4.º DE 2019;1300000;71109;Primer Premio Extraordinario
12/01/2019;4.º DE 2019;250000;55778;Segundo Premio Extraordinario
17/01/2019;5.º DE 2019;300000;20484;Primer Premio Ordinario
17/01/2019;5.º DE 2019;60000;82777;Segundo Premio Ordinario
19/01/2019;6.º DE 2019;1000000;52073;Primer Premio Extraordinario
19/01/2019;6.º DE 2019;250000;75453;Segundo Premio Extraordinario
19/01/2019;6.º DE 2019;50000;567;Tercer Premio Extraordinario
24/01/2019;7.º DE 2019;300000;82913;Primer Premio Ordinario
24/01/2019;7.º DE 2019;60000;58982;Segundo Premio Ordinario
26/01/2019;8.º DE 2019;600000;14821;Primer Premio Ordinario
26/01/2019;8.º DE 2019;120000;30944;Segundo Premio Ordinario
31/01/2019;9.º DE 2019;300000;97005;Primer Premio Ordinario
31/01/2019;9.º DE 2019;60000;59395;Segundo Premio Ordinario
02/02/2019;10.º DE 2019;600000;32290;Primer Premio Ordinario
02/02/2019;10.º DE 2019;120000;55421;Segundo Premio Ordinario
07/02/2019;11.º DE 2019;300000;89823;Primer Premio Ordinario
07/02/2019;11.º DE 2019;60000;81830;Segundo Premio Ordinario
09/02/2019;12.º DE 2019;600000;22635;Primer Premio Ordinario
09/02/2019;12.º DE 2019;120000;98165;Segundo Premio Ordinario
14/02/2019;13.º DE 2019;300000;93136;Primer Premio Ordinario
14/02/2019;13.º DE 2019;60000;29988;Segundo Premio Ordinario
16/02/2019;14.º DE 2019;1300000;62184;Primer Premio Extraordinario
16/02/2019;14.º DE 2019;250000;42771;Segundo Premio Extraordinario
21/02/2019;15.º DE 2019;300000;81472;Primer Premio Ordinario
21/02/2019;15.º DE 2019;60000;28704;Segundo Premio Ordinario
23/02/2019;16.º DE 2019;600000;12541;Primer Premio Ordinario
23/02/2019;16.º DE 2019;120000;87014;Segundo Premio Ordinario
28/02/2019;17.º DE 2019;300000;68927;Primer Premio Ordinario
28/02/2019;17.º DE 2019;60000;52863;Segundo Premio Ordinario
02/03/2019;18.º DE 2019;600000;74264;Primer Premio Ordinario
02/03/2019;18.º DE 2019;120000;42364;Segundo Premio Ordinario
07/03/2019;19.º DE 2019;300000;88398;Primer Premio Ordinario
07/03/2019;19.º DE 2019;60000;1027;Segundo Premio Ordinario
09/03/2019;20.º DE 2019;600000;8472;Primer Premio Ordinario
09/03/2019;20.º DE 2019;120000;86472;Segundo Premio Ordinario
14/03/2019;21.º DE 2019;300000;37680;Primer Premio Ordinario
14/03/2019;21.º DE 2019;60000;81168;Segundo Premio Ordinario
16/03/2019;22.º DE 2019;600000;97422;Primer Premio Ordinario
16/03/2019;22.º DE 2019;120000;94327;Segundo Premio Ordinario
21/03/2019;23.º DE 2019;300000;11942;Primer Premio Ordinario
21/03/2019;23.º DE 2019;60000;57373;Segundo Premio Ordinario
23/03/2019;24.º DE 2019;1300000;86445;Primer Premio Extraordinario
23/03/2019;24.º DE 2019;250000;96843;Segundo Premio Extraordinario
28/03/2019;25.º DE 2019;300000;67812;Primer Premio Ordinario
28/03/2019;25.º DE 2019;60000;40342;Segundo Premio Ordinario
04/04/2019;27.º DE 2019;300000;62129;Primer Premio Ordinario
04/04/2019;27.º DE 2019;60000;93519;Segundo Premio Ordinario
06/04/2019;28.º DE 2019;1000000;94690;Primer Premio Extraordinario
06/04/2019;28.º DE 2019;250000;9637;Segundo Premio Extraordinario
06/04/2019;28.º DE 2019;50000;26175;Tercer Premio Extraordinario
11/04/2019;29.º DE 2019;300000;35832;Primer Premio Ordinario
11/04/2019;29.º DE 2019;60000;43209;Segundo Premio Ordinario
13/04/2019;30.º DE 2019;600000;59017;Primer Premio Ordinario
13/04/2019;30.º DE 2019;120000;71041;Segundo Premio Ordinario
18/04/2019;31.º DE 2019;300000;16265;Primer Premio Ordinario
18/04/2019;31.º DE 2019;60000;44623;Segundo Premio Ordinario
20/04/2019;32.º DE 2019;600000;20252;Primer Premio Ordinario
20/04/2019;32.º DE 2019;120000;7330;Segundo Premio Ordinario
25/04/2019;33.º DE 2019;300000;66996;Primer Premio Ordinario
25/04/2019;33.º DE 2019;60000;76420;Segundo Premio Ordinario
27/04/2019;34.º DE 2019;600000;38184;Primer Premio Ordinario
27/04/2019;34.º DE 2019;120000;9169;Segundo Premio Ordinario
02/05/2019;35.º DE 2019;300000;49197;Primer Premio Ordinario
02/05/2019;35.º DE 2019;60000;76395;Segundo Premio Ordinario
04/05/2019;36.º DE 2019;1300000;4689;Primer Premio Extraordinario
04/05/2019;36.º DE 2019;250000;46521;Segundo Premio Extraordinario
09/05/2019;37.º DE 2019;300000;12719;Primer Premio Ordinario
09/05/2019;37.º DE 2019;60000;40405;Segundo Premio Ordinario
11/05/2019;38.º DE 2019;600000;78663;Primer Premio Ordinario
11/05/2019;38.º DE 2019;120000;78319;Segundo Premio Ordinario
16/05/2019;39.º DE 2019;300000;3181;Primer Premio Ordinario
16/05/2019;39.º DE 2019;60000;7450;Segundo Premio Ordinario
18/05/2019;40.º DE 2019;600000;34889;Primer Premio Ordinario
18/05/2019;40.º DE 2019;120000;43846;Segundo Premio Ordinario
23/05/2019;41.º DE 2019;300000;43575;Primer Premio Ordinario
23/05/2019;41.º DE 2019;60000;94441;Segundo Premio Ordinario
25/05/2019;42.º DE 2019;600000;91953;Primer Premio Ordinario
25/05/2019;42.º DE 2019;120000;97828;Segundo Premio Ordinario
30/05/2019;43.º DE 2019;300000;92148;Primer Premio Ordinario
30/05/2019;43.º DE 2019;60000;45762;Segundo Premio Ordinario
01/06/2019;44.º DE 2019;600000;12061;Primer Premio Ordinario
01/06/2019;44.º DE 2019;120000;10508;Segundo Premio Ordinario
06/06/2019;45.º DE 2019;300000;94547;Primer Premio Ordinario
06/06/2019;45.º DE 2019;60000;7076;Segundo Premio Ordinario
08/06/2019;46.º DE 2019;1000000;57806;Primer Premio Extraordinario
08/06/2019;46.º DE 2019;250000;41818;Segundo Premio Extraordinario
08/06/2019;46.º DE 2019;50000;36119;Tercer Premio Extraordinario
13/06/2019;47.º DE 2019;300000;36984;Primer Premio Ordinario
13/06/2019;47.º DE 2019;60000;36059;Segundo Premio Ordinario
15/06/2019;48.º DE 2019;600000;62508;Primer Premio Ordinario
15/06/2019;48.º DE 2019;120000;9100;Segundo Premio Ordinario
20/06/2019;49.º DE 2019;300000;96740;Primer Premio Ordinario
20/06/2019;49.º DE 2019;60000;58985;Segundo Premio Ordinario
22/06/2019;50.º DE 2019;600000;19812;Primer Premio Ordinario
22/06/2019;50.º DE 2019;120000;41508;Segundo Premio Ordinario
27/06/2019;51.º DE 2019;300000;86280;Primer Premio Ordinario
27/06/2019;51.º DE 2019;60000;91554;Segundo Premio Ordinario
29/06/2019;52.º DE 2019;600000;84934;Primer Premio Ordinario
29/06/2019;52.º DE 2019;120000;94094;Segundo Premio Ordinario
04/07/2019;53.º DE 2019;300000;60229;Primer Premio Ordinario
04/07/2019;53.º DE 2019;60000;56419;Segundo Premio Ordinario
06/07/2019;54.º DE 2019;2000000;99294;Primer Premio Extraordinario
06/07/2019;54.º DE 2019;600000;96009;Segundo Premio Extraordinario
06/07/2019;54.º DE 2019;200000;72038;Tercer Premio Extraordinario
11/07/2019;55.º DE 2019;300000;96840;Primer Premio Ordinario
11/07/2019;55.º DE 2019;60000;31522;Segundo Premio Ordinario
13/07/2019;56.º DE 2019;1000000;2137;Primer Premio Extraordinario
13/07/2019;56.º DE 2019;250000;30376;Segundo Premio Extraordinario
13/07/2019;56.º DE 2019;50000;97712;Tercer Premio Extraordinario
18/07/2019;57.º DE 2019;300000;88943;Primer Premio Ordinario
18/07/2019;57.º DE 2019;60000;30258;Segundo Premio Ordinario
20/07/2019;58.º DE 2019;600000;20219;Primer Premio Ordinario
20/07/2019;58.º DE 2019;120000;89967;Segundo Premio Ordinario
25/07/2019;59.º DE 2019;300000;37899;Primer Premio Ordinario
25/07/2019;59.º DE 2019;60000;31094;Segundo Premio Ordinario
27/07/2019;60.º DE 2019;600000;92867;Primer Premio Ordinario
27/07/2019;60.º DE 2019;120000;13638;Segundo Premio Ordinario
01/08/2019;61.º DE 2019;300000;27816;Primer Premio Ordinario
01/08/2019;61.º DE 2019;60000;58420;Segundo Premio Ordinario
03/08/2019;62.º DE 2019;600000;68545;Primer Premio Ordinario
03/08/2019;62.º DE 2019;120000;61956;Segundo Premio Ordinario
08/08/2019;63.º DE 2019;300000;61047;Primer Premio Ordinario
08/08/2019;63.º DE 2019;60000;84002;Segundo Premio Ordinario
10/08/2019;64.º DE 2019;1000000;46095;Primer Premio Extraordinario
10/08/2019;64.º DE 2019;250000;71935;Segundo Premio Extraordinario
10/08/2019;64.º DE 2019;50000;4964;Tercer Premio Extraordinario
15/08/2019;65.º DE 2019;300000;32936;Primer Premio Ordinario
15/08/2019;65.º DE 2019;60000;76231;Segundo Premio Ordinario
17/08/2019;66.º DE 2019;600000;64081;Primer Premio Ordinario
17/08/2019;66.º DE 2019;120000;95488;Segundo Premio Ordinario
22/08/2019;67.º DE 2019;300000;93146;Primer Premio Ordinario
22/08/2019;67.º DE 2019;60000;18334;Segundo Premio Ordinario
24/08/2019;68.º DE 2019;600000;51344;Primer Premio Ordinario
24/08/2019;68.º DE 2019;120000;83012;Segundo Premio Ordinario
29/08/2019;69.º DE 2019;300000;53469;Primer Premio Ordinario
29/08/2019;69.º DE 2019;60000;74361;Segundo Premio Ordinario
31/08/2019;70.º DE 2019;600000;67870;Primer Premio Ordinario
31/08/2019;70.º DE 2019;120000;99489;Segundo Premio Ordinario
05/09/2019;71.º DE 2019;300000;92726;Primer Premio Ordinario
05/09/2019;71.º DE 2019;60000;68898;Segundo Premio Ordinario
07/09/2019;72.º DE 2019;1000000;91428;Primer Premio Extraordinario
07/09/2019;72.º DE 2019;250000;19116;Segundo Premio Extraordinario
07/09/2019;72.º DE 2019;50000;48658;Tercer Premio Extraordinario
12/09/2019;73.º DE 2019;300000;43915;Primer Premio Ordinario
12/09/2019;73.º DE 2019;60000;6181;Segundo Premio Ordinario
14/09/2019;74.º DE 2019;600000;75213;Primer Premio Ordinario
14/09/2019;74.º DE 2019;120000;84281;Segundo Premio Ordinario
19/09/2019;75.º DE 2019;300000;21682;Primer Premio Ordinario
19/09/2019;75.º DE 2019;60000;25095;Segundo Premio Ordinario
21/09/2019;76.º DE 2019;600000;34148;Primer Premio Ordinario
21/09/2019;76.º DE 2019;120000;96971;Segundo Premio Ordinario
26/09/2019;77.º DE 2019;300000;9248;Primer Premio Ordinario
26/09/2019;77.º DE 2019;60000;14985;Segundo Premio Ordinario
28/09/2019;78.º DE 2019;600000;7172;Primer Premio Ordinario
28/09/2019;78.º DE 2019;120000;88236;Segundo Premio Ordinario
03/10/2019;79.º DE 2019;300000;93902;Primer Premio Ordinario
03/10/2019;79.º DE 2019;60000;20140;Segundo Premio Ordinario
05/10/2019;80.º DE 2019;600000;2011;Primer Premio Ordinario
05/10/2019;80.º DE 2019;120000;12305;Segundo Premio Ordinario
10/10/2019;81.º DE 2019;300000;74385;Primer Premio Ordinario
10/10/2019;81.º DE 2019;60000;2749;Segundo Premio Ordinario
12/10/2019;82.º DE 2019;1300000;59355;Primer Premio Extraordinario
12/10/2019;82.º DE 2019;250000;22048;Segundo Premio Extraordinario
17/10/2019;83.º DE 2019;300000;65754;Primer Premio Ordinario
17/10/2019;83.º DE 2019;60000;40151;Segundo Premio Ordinario
19/10/2019;84.º DE 2019;600000;33005;Primer Premio Ordinario
19/10/2019;84.º DE 2019;120000;60422;Segundo Premio Ordinario
24/10/2019;85.º DE 2019;300000;6942;Primer Premio Ordinario
24/10/2019;85.º DE 2019;60000;12752;Segundo Premio Ordinario
26/10/2019;86.º DE 2019;600000;13417;Primer Premio Ordinario
26/10/2019;86.º DE 2019;120000;40031;Segundo Premio Ordinario
31/10/2019;87.º DE 2019;300000;21933;Primer Premio Ordinario
31/10/2019;87.º DE 2019;60000;1417;Segundo Premio Ordinario
02/11/2019;88.º DE 2019;600000;83843;Primer Premio Ordinario
02/11/2019;88.º DE 2019;120000;52214;Segundo Premio Ordinario
07/11/2019;89.º DE 2019;300000;2613;Primer Premio Ordinario
07/11/2019;89.º DE 2019;60000;72442;Segundo Premio Ordinario
09/11/2019;90.º DE 2019;1000000;44116;Primer Premio Extraordinario
09/11/2019;90.º DE 2019;250000;21509;Segundo Premio Extraordinario
09/11/2019;90.º DE 2019;50000;41504;Tercer Premio Extraordinario
14/11/2019;91.º DE 2019;300000;57384;Primer Premio Ordinario
14/11/2019;91.º DE 2019;60000;2330;Segundo Premio Ordinario
16/11/2019;92.º DE 2019;600000;78793;Primer Premio Ordinario
16/11/2019;92.º DE 2019;120000;78680;Segundo Premio Ordinario
21/11/2019;93.º DE 2019;300000;77144;Primer Premio Ordinario
21/11/2019;93.º DE 2019;60000;18112;Segundo Premio Ordinario
23/11/2019;94.º DE 2019;600000;56718;Primer Premio Ordinario
23/11/2019;94.º DE 2019;120000;41052;Segundo Premio Ordinario
28/11/2019;95.º DE 2019;300000;86582;Primer Premio Ordinario
28/11/2019;95.º DE 2019;60000;89176;Segundo Premio Ordinario
30/11/2019;96.º DE 2019;600000;12878;Primer Premio Ordinario
30/11/2019;96.º DE 2019;120000;72763;Segundo Premio Ordinario
05/12/2019;97.º DE 2019;300000;9106;Primer Premio Ordinario
05/12/2019;97.º DE 2019;60000;68688;Segundo Premio Ordinario
07/12/2019;98.º DE 2019;1000000;89342;Primer Premio Extraordinario
07/12/2019;98.º DE 2019;250000;20083;Segundo Premio Extraordinario
07/12/2019;98.º DE 2019;50000;78326;Tercer Premio Extraordinario
12/12/2019;99.º DE 2019;300000;5255;Primer Premio Ordinario
12/12/2019;99.º DE 2019;60000;94762;Segundo Premio Ordinario
14/12/2019;100.º DE 2019;600000;93094;Primer Premio Ordinario
14/12/2019;100.º DE 2019;120000;47502;Segundo Premio Ordinario
19/12/2019;101.º DE 2019;300000;39612;Primer Premio Ordinario
19/12/2019;101.º DE 2019;60000;12753;Segundo Premio Ordinario
22/12/2019;;4000000;26590;Primer Premio
22/12/2019;;1250000;10989;Segundo Premio
22/12/2019;;500000;750;Tercer Premio
22/12/2019;;200000;49797;1º Cuarto Premio
22/12/2019;;200000;41710;2º Cuarto Premio
22/12/2019;;60000;66212;1º Quinto Premio
22/12/2019;;60000;54527;2º Quinto Premio
22/12/2019;;60000;74770;3º Quinto Premio
22/12/2019;;60000;23059;4º Quinto Premio
22/12/2019;;60000;69823;5º Quinto Premio
22/12/2019;;60000;75206;6º Quinto Premio
22/12/2019;;60000;81610;7º Quinto Premio
22/12/2019;;60000;6293;8º Quinto Premio
02/01/2020;1.º DE 2020;300000;62360;Primer Premio Ordinario
02/01/2020;1.º DE 2020;60000;15424;Segundo Premio Ordinario
06/01/2020;2.º DE 2020;2000000;57342;Primer Premio Extraordinario
06/01/2020;2.º DE 2020;750000;21816;Segundo Premio Extraordinario
06/01/2020;2.º DE 2020;250000;26706;Tercer Premio Extraordinario
09/01/2020;3.º DE 2020;300000;93448;Primer Premio Ordinario
09/01/2020;3.º DE 2020;60000;38924;Segundo Premio Ordinario
11/01/2020;4.º DE 2020;1300000;91837;Primer Premio Extraordinario
11/01/2020;4.º DE 2020;250000;29040;Segundo Premio Extraordinario
16/01/2020;5.º DE 2020;300000;88431;Primer Premio Ordinario
16/01/2020;5.º DE 2020;60000;50890;Segundo Premio Ordinario
18/01/2020;6.º DE 2020;1000000;58988;Primer Premio Extraordinario
18/01/2020;6.º DE 2020;250000;26253;Segundo Premio Extraordinario
18/01/2020;6.º DE 2020;50000;53838;Tercer Premio Extraordinario
23/01/2020;7.º DE 2020;300000;16958;Primer Premio Ordinario
23/01/2020;7.º DE 2020;60000;63299;Segundo Premio Ordinario
25/01/2020;8.º DE 2020;600000;82283;Primer Premio Ordinario
25/01/2020;8.º DE 2020;120000;49790;Segundo Premio Ordinario
30/01/2020;9.º DE 2020;300000;948;Primer Premio Ordinario
30/01/2020;9.º DE 2020;60000;59177;Segundo Premio Ordinario
01/02/2020;10.º DE 2020;600000;84390;Primer Premio Ordinario
01/02/2020;10.º DE 2020;120000;78787;Segundo Premio Ordinario
06/02/2020;11.º DE 2020;300000;60104;Primer Premio Ordinario
06/02/2020;11.º DE 2020;60000;95777;Segundo Premio Ordinario
08/02/2020;12.º DE 2020;600000;64226;Primer Premio Ordinario
08/02/2020;12.º DE 2020;120000;22014;Segundo Premio Ordinario
13/02/2020;13.º DE 2020;300000;21803;Primer Premio Ordinario
13/02/2020;13.º DE 2020;60000;3540;Segundo Premio Ordinario
15/02/2020;14.º DE 2020;1300000;36466;Primer Premio Extraordinario
15/02/2020;14.º DE 2020;250000;82514;Segundo Premio Extraordinario
20/02/2020;15.º DE 2020;300000;56571;Primer Premio Ordinario
20/02/2020;15.º DE 2020;60000;59204;Segundo Premio Ordinario
22/02/2020;16.º DE 2020;600000;41973;Primer Premio Ordinario
22/02/2020;16.º DE 2020;120000;12388;Segundo Premio Ordinario
27/02/2020;17.º DE 2020;300000;98820;Primer Premio Ordinario
27/02/2020;17.º DE 2020;60000;34807;Segundo Premio Ordinario
29/02/2020;18.º DE 2020;600000;47265;Primer Premio Ordinario
29/02/2020;18.º DE 2020;120000;22063;Segundo Premio Ordinario
05/03/2020;19.º DE 2020;300000;62049;Primer Premio Ordinario
05/03/2020;19.º DE 2020;60000;55354;Segundo Premio Ordinario
07/03/2020;20.º DE 2020;600000;18986;Primer Premio Ordinario
07/03/2020;20.º DE 2020;120000;39889;Segundo Premio Ordinario
12/03/2020;21.º DE 2020;300000;2700;Primer Premio Ordinario
12/03/2020;21.º DE 2020;60000;18251;Segundo Premio Ordinario
14/03/2020;22.º DE 2020;600000;99149;Primer Premio Ordinario
14/03/2020;22.º DE 2020;120000;17282;Segundo Premio Ordinario
19/03/2020;23.º DE 2020;300000;14744;Primer Premio Ordinario
19/03/2020;23.º DE 2020;60000;39211;Segundo Premio Ordinario
21/03/2020;24.º DE 2020;1300000;86830;Primer Premio Extraordinario
21/03/2020;24.º DE 2020;250000;75116;Segundo Premio Extraordinario
26/03/2020;25.º DE 2020;300000;75618;Primer Premio Ordinario
26/03/2020;25.º DE 2020;60000;10909;Segundo Premio Ordinario
28/03/2020;26.º DE 2020;600000;4386;Primer Premio Ordinario
28/03/2020;26.º DE 2020;120000;86080;Segundo Premio Ordinario
02/04/2020;27.º DE 2020;300000;96108;Primer Premio Ordinario
02/04/2020;27.º DE 2020;60000;29648;Segundo Premio Ordinario
04/04/2020;28.º DE 2020;1300000;44168;Primer Premio Extraordinario
04/04/2020;28.º DE 2020;250000;63561;Segundo Premio Extraordinario
09/04/2020;29.º DE 2020;300000;64607;Primer Premio Ordinario
09/04/2020;29.º DE 2020;60000;29005;Segundo Premio Ordinario
16/04/2020;31.º DE 2020;300000;82330;Primer Premio Ordinario
16/04/2020;31.º DE 2020;60000;57581;Segundo Premio Ordinario
18/04/2020;32.º DE 2020;600000;2412;Primer Premio Ordinario
18/04/2020;32.º DE 2020;120000;5435;Segundo Premio Ordinario
23/04/2020;33.º DE 2020;300000;80522;Primer Premio Ordinario
23/04/2020;33.º DE 2020;60000;29440;Segundo Premio Ordinario
25/04/2020;34.º DE 2020;600000;81984;Primer Premio Ordinario
25/04/2020;34.º DE 2020;120000;56920;Segundo Premio Ordinario
30/04/2020;35.º DE 2020;300000;50160;Primer Premio Ordinario
30/04/2020;35.º DE 2020;60000;89094;Segundo Premio Ordinario
02/05/2020;36.º DE 2020;600000;6246;Primer Premio Ordinario
02/05/2020;36.º DE 2020;120000;59262;Segundo Premio Ordinario
07/05/2020;37.º DE 2020;300000;82931;Primer Premio Ordinario
07/05/2020;37.º DE 2020;60000;87642;Segundo Premio Ordinario
04/07/2020;Desconocido DE 2020;600000;97140;Primer Premio Ordinario
04/07/2020;Desconocido DE 2020;120000;89300;Segundo Premio Ordinario
01/08/2020;38.º DE 2020;600000;5751;Primer Premio Ordinario
01/08/2020;38.º DE 2020;120000;80400;Segundo Premio Ordinario
06/08/2020;39.º DE 2020;300000;40920;Primer Premio Ordinario
06/08/2020;39.º DE 2020;60000;2945;Segundo Premio Ordinario
08/08/2020;40.º DE 2020;1300000;12860;Primer Premio Extraordinario
08/08/2020;40.º DE 2020;300000;57439;Segundo Premio Extraordinario
08/08/2020;40.º DE 2020;200000;40853;Tercer Premio Extraordinario
13/08/2020;41.º DE 2020;300000;13954;Primer Premio Ordinario
13/08/2020;41.º DE 2020;60000;54129;Segundo Premio Ordinario
15/08/2020;42.º DE 2020;600000;54708;Primer Premio Ordinario
15/08/2020;42.º DE 2020;120000;88241;Segundo Premio Ordinario
20/08/2020;43.º DE 2020;300000;43215;Primer Premio Ordinario
20/08/2020;43.º DE 2020;60000;82441;Segundo Premio Ordinario
22/08/2020;44.º DE 2020;600000;21922;Primer Premio Ordinario
22/08/2020;44.º DE 2020;120000;17127;Segundo Premio Ordinario
27/08/2020;45.º DE 2020;300000;57494;Primer Premio Ordinario
27/08/2020;45.º DE 2020;60000;77267;Segundo Premio Ordinario
29/08/2020;46.º DE 2020;600000;85282;Primer Premio Ordinario
29/08/2020;46.º DE 2020;120000;53338;Segundo Premio Ordinario
03/09/2020;47.º DE 2020;300000;86661;Primer Premio Ordinario
03/09/2020;47.º DE 2020;60000;76920;Segundo Premio Ordinario
05/09/2020;48.º DE 2020;600000;3153;Primer Premio Ordinario
05/09/2020;48.º DE 2020;120000;78370;Segundo Premio Ordinario
10/09/2020;49.º DE 2020;300000;89331;Primer Premio Ordinario
10/09/2020;49.º DE 2020;60000;77843;Segundo Premio Ordinario
12/09/2020;50.º DE 2020;1300000;41288;Primer Premio Extraordinario
12/09/2020;50.º DE 2020;250000;78161;Segundo Premio Extraordinario
17/09/2020;51.º DE 2020;300000;89067;Primer Premio Ordinario
17/09/2020;51.º DE 2020;60000;91478;Segundo Premio Ordinario
19/09/2020;52.º DE 2020;600000;49839;Primer Premio Ordinario
19/09/2020;52.º DE 2020;120000;69558;Segundo Premio Ordinario
24/09/2020;53.º DE 2020;300000;53298;Primer Premio Ordinario
24/09/2020;53.º DE 2020;60000;62634;Segundo Premio Ordinario
26/09/2020;54.º DE 2020;600000;520;Primer Premio Ordinario
26/09/2020;54.º DE 2020;120000;69054;Segundo Premio Ordinario
01/10/2020;55.º DE 2020;300000;72891;Primer Premio Ordinario
01/10/2020;55.º DE 2020;60000;50067;Segundo Premio Ordinario
03/10/2020;56.º DE 2020;600000;42243;Primer Premio Ordinario
03/10/2020;56.º DE 2020;120000;10717;Segundo Premio Ordinario
08/10/2020;57.º DE 2020;300000;96347;Primer Premio Ordinario
08/10/2020;57.º DE 2020;60000;87485;Segundo Premio Ordinario
12/10/2020;58.º DE 2020;1300000;75541;Primer Premio Extraordinario
12/10/2020;58.º DE 2020;250000;58375;Segundo Premio Extraordinario
15/10/2020;59.º DE 2020;300000;98443;Primer Premio Ordinario
15/10/2020;59.º DE 2020;60000;21313;Segundo Premio Ordinario
17/10/2020;60.º DE 2020;600000;32125;Primer Premio Ordinario
17/10/2020;60.º DE 2020;120000;74774;Segundo Premio Ordinario
22/10/2020;61.º DE 2020;300000;17108;Primer Premio Ordinario
22/10/2020;61.º DE 2020;60000;71900;Segundo Premio Ordinario
24/10/2020;62.º DE 2020;600000;46454;Primer Premio Ordinario
24/10/2020;62.º DE 2020;120000;52024;Segundo Premio Ordinario
29/10/2020;63.º DE 2020;300000;89985;Primer Premio Ordinario
29/10/2020;63.º DE 2020;60000;26067;Segundo Premio Ordinario
31/10/2020;64.º DE 2020;600000;66395;Primer Premio Ordinario
31/10/2020;64.º DE 2020;120000;55655;Segundo Premio Ordinario
05/11/2020;65.º DE 2020;300000;79378;Primer Premio Ordinario
05/11/2020;65.º DE 2020;60000;24819;Segundo Premio Ordinario
07/11/2020;66.º DE 2020;1300000;48347;Primer Premio Extraordinario
07/11/2020;66.º DE 2020;250000;18622;Segundo Premio Extraordinario
12/11/2020;67.º DE 2020;300000;20993;Primer Premio Ordinario
12/11/2020;67.º DE 2020;60000;76236;Segundo Premio Ordinario
14/11/2020;68.º DE 2020;600000;3213;Primer Premio Ordinario
14/11/2020;68.º DE 2020;120000;98181;Segundo Premio Ordinario
19/11/2020;69.º DE 2020;300000;60516;Primer Premio Ordinario
19/11/2020;69.º DE 2020;60000;64966;Segundo Premio Ordinario
21/11/2020;70.º DE 2020;600000;22870;Primer Premio Ordinario
21/11/2020;70.º DE 2020;120000;16180;Segundo Premio Ordinario
26/11/2020;71.º DE 2020;300000;26626;Primer Premio Ordinario
26/11/2020;71.º DE 2020;60000;42980;Segundo Premio Ordinario
28/11/2020;72.º DE 2020;600000;88567;Primer Premio Ordinario
28/11/2020;72.º DE 2020;120000;61993;Segundo Premio Ordinario
03/12/2020;73.º DE 2020;300000;41464;Primer Premio Ordinario
